Timestamp,TimestampReceived,Ion1,Ion2,Metabolite1,Metabolite2,Notes
1773441679.850532,1773441679.8507,25.98,47.06,2.574,2.576,Seq: 0  
1773441680.850532,1773441680.84024,26.0,46.99,2.58,2.582,Seq: 1  
1773441681.850532,1773441681.8529248,26.01,46.93,2.585,2.587,Seq: 2  
1773441682.850532,1773441682.865484,25.98,46.85,2.59,2.592,Seq: 3  
1773441683.850532,1773441683.87796,26.02,46.81,2.595,2.596,Seq: 4  
1773441684.850532,1773441684.88279,26.0,46.74,2.599,2.6,Seq: 5  
1773441685.850532,1773441686.3678808,26.01,46.68,2.602,2.603,Seq: 6  
1773441686.850532,1773441687.3578029,26.0,46.65,2.606,2.607,Seq: 7  
1773441687.850532,1773441688.3478398,26.02,46.62,2.609,2.61,Seq: 8  
1773441688.850532,1773441689.337665,26.0,46.59,2.612,2.613,Seq: 9  
1773441689.850532,1773441690.3277168,26.02,46.55,2.616,2.616,Seq: 10  
1773441690.850532,1773441691.317478,26.01,46.44,2.618,2.618,Seq: 11  
1773441691.850532,1773441692.3076138,26.04,46.35,2.62,2.62,Seq: 12  
1773441692.850532,1773441693.2978501,26.04,46.3,2.623,2.623,Seq: 13  
1773441693.850532,1773441694.288218,26.05,46.25,2.625,2.625,Seq: 14  
1773441694.850532,1773441695.2777948,26.05,46.24,2.627,2.627,Seq: 15  
1773441695.850532,1773441696.2676148,26.06,46.38,2.629,2.629,Seq: 16  
1773441696.850532,1773441697.2576299,26.05,46.45,2.631,2.631,Seq: 17  
1773441697.850532,1773441698.247575,26.07,46.58,2.632,2.632,Seq: 18  
1773441698.850532,1773441699.237646,26.08,46.7,2.633,2.633,Seq: 19  
1773441699.850532,1773441700.227384,26.09,46.84,2.634,2.634,Seq: 20  
1773441700.850532,1773441701.217544,26.09,47.03,2.635,2.636,Seq: 21  
1773441701.850532,1773441702.207381,26.1,47.19,2.636,2.637,Seq: 22  
1773441702.850532,1773441703.1972241,26.12,47.2,2.638,2.638,Seq: 23  
1773441703.850532,1773441704.187454,26.1,47.21,2.639,2.639,Seq: 24  
1773441704.850532,1773441705.181675,26.11,47.11,2.64,2.64,Seq: 25  
1773441705.850532,1773441706.167499,26.12,47.11,2.641,2.642,Seq: 26  
1773441706.850532,1773441707.156879,26.14,47.04,2.642,2.642,Seq: 27  
1773441707.850532,1773441708.1470718,26.14,46.98,2.643,2.644,Seq: 28  
1773441708.850532,1773441709.137428,26.14,46.91,2.644,2.645,Seq: 29  
1773441709.850532,1773441710.127647,26.14,46.91,2.646,2.646,Seq: 30  
1773441710.850532,1773441711.116691,26.16,46.96,2.647,2.647,Seq: 31  
1773441711.850532,1773441712.108069,26.16,47.02,2.648,2.648,Seq: 32  
1773441712.850532,1773441713.097352,26.18,47.04,2.648,2.648,Seq: 33  
1773441713.850532,1773441714.086715,26.2,46.98,2.649,2.649,Seq: 34  
1773441714.850532,1773441715.572528,26.19,46.97,2.65,2.65,Seq: 35  
1773441715.850532,1773441716.562481,26.2,46.88,2.651,2.651,Seq: 36  
1773441716.850532,1773441717.5525188,26.21,46.78,2.651,2.652,Seq: 37  
1773441717.850532,1773441718.542249,26.21,46.68,2.652,2.653,Seq: 38  
1773441718.850532,1773441719.532346,26.22,46.52,2.653,2.653,Seq: 39  
1773441719.850532,1773441720.522303,26.22,46.42,2.654,2.654,Seq: 40  
1773441720.850532,1773441721.512079,26.24,46.22,2.655,2.654,Seq: 41  
1773441721.850532,1773441722.502262,26.24,46.07,2.655,2.655,Seq: 42  
