Timestamp,TimestampReceived,Ion1,Ion2,Metabolite1,Metabolite2,Notes
1773443829.336595,1773443829.336725,24.9,49.35,2.525,2.529,Seq: 0  
1773443830.336595,1773443830.348971,24.9,49.31,2.535,2.537,Seq: 1  
1773443831.336595,1773443831.338892,24.9,49.25,2.543,2.546,Seq: 2  
1773443832.336595,1773443832.35153,24.89,49.23,2.551,2.553,Seq: 3  
1773443833.336595,1773443833.363976,24.91,49.17,2.558,2.559,Seq: 4  
1773443834.336595,1773443834.863975,24.92,49.12,2.564,2.565,Seq: 5  
1773443835.336595,1773443835.854094,24.92,49.08,2.57,2.571,Seq: 6  
1773443836.336595,1773443837.338776,24.93,49.07,2.575,2.576,Seq: 7  
1773443837.336595,1773443837.834,24.97,49.02,2.581,2.582,Seq: 8  
1773443838.336595,1773443838.82388,24.95,48.97,2.586,2.586,Seq: 9  
1773443839.336595,1773443840.80374,24.97,48.91,2.59,2.59,Seq: 10  
1773443840.336595,1773443840.806493,24.97,48.89,2.594,2.595,Seq: 11  
1773443841.336595,1773443841.7948918,24.97,48.87,2.598,2.598,Seq: 12  
1773443842.336595,1773443842.783639,24.98,48.84,2.601,2.602,Seq: 13  
1773443843.336595,1773443843.773793,25.0,48.85,2.605,2.605,Seq: 14  
1773443844.336595,1773443844.763768,24.99,48.82,2.609,2.609,Seq: 15  
1773443845.336595,1773443846.2488399,24.96,48.8,2.612,2.611,Seq: 16  
1773443846.336595,1773443846.74373,25.02,48.79,2.614,2.614,Seq: 17  
1773443847.336595,1773443847.7337599,25.0,48.76,2.617,2.616,Seq: 18  
1773443848.336595,1773443848.723731,25.01,48.73,2.619,2.619,Seq: 19  
1773443849.336595,1773443849.713673,25.02,48.76,2.622,2.622,Seq: 20  
1773443850.336595,1773443850.703738,24.99,48.72,2.624,2.624,Seq: 21  
1773443851.336595,1773443851.693546,25.02,48.74,2.626,2.626,Seq: 22  
1773443852.336595,1773443852.683312,25.02,48.77,2.629,2.628,Seq: 23  
1773443853.336595,1773443853.6734061,25.0,48.75,2.631,2.63,Seq: 24  
1773443854.336595,1773443855.158978,25.03,48.73,2.632,2.632,Seq: 25  
1773443855.336595,1773443855.653946,25.03,48.71,2.634,2.634,Seq: 26  
1773443856.336595,1773443857.138881,25.03,48.74,2.635,2.635,Seq: 27  
1773443857.336595,1773443857.633234,25.03,48.72,2.637,2.636,Seq: 28  
1773443858.336595,1773443859.119602,25.05,48.72,2.638,2.638,Seq: 29  
1773443859.336595,1773443860.107466,25.06,48.71,2.64,2.639,Seq: 30  
1773443860.336595,1773443861.0988998,25.05,48.72,2.641,2.64,Seq: 31  
1773443861.336595,1773443862.088616,25.05,48.71,2.642,2.641,Seq: 32  
1773443862.336595,1773443863.0866141,25.05,48.69,2.643,2.642,Seq: 33  
1773443863.336595,1773443864.082308,25.07,48.68,2.644,2.643,Seq: 34  
1773443864.336595,1773443865.070755,25.06,48.69,2.645,2.644,Seq: 35  
1773443865.336595,1773443866.060268,25.08,48.69,2.646,2.645,Seq: 36  
1773443866.336595,1773443867.0531101,25.08,48.67,2.647,2.646,Seq: 37  
1773443867.336595,1773443868.0416431,25.08,48.67,2.647,2.647,Seq: 38  
1773443868.336595,1773443869.032318,25.06,48.61,2.648,2.648,Seq: 39  
1773443869.336595,1773443870.02089,25.1,48.63,2.649,2.648,Seq: 40  
1773443870.336595,1773443871.014554,25.09,48.57,2.65,2.649,Seq: 41  
1773443871.336595,1773443871.998394,25.07,48.56,2.651,2.649,Seq: 42  
1773443872.336595,1773443872.9988751,25.07,48.54,2.651,2.65,Seq: 43  
1773443873.336595,1773443874.0027409,25.08,48.51,2.652,2.651,Seq: 44  
1773443874.336595,1773443874.977079,25.06,48.44,2.652,2.651,Seq: 45  
1773443875.336595,1773443875.9693022,25.05,48.41,2.653,2.652,Seq: 46  
1773443876.336595,1773443876.9580688,25.08,48.39,2.654,2.653,Seq: 47  
1773443877.336595,1773443877.945349,25.06,48.35,2.654,2.653,Seq: 48  
1773443878.336595,1773443878.9379292,25.08,48.32,2.655,2.653,Seq: 49  
1773443879.336595,1773443880.4041781,25.09,48.31,2.655,2.653,Seq: 50  
1773443880.336595,1773443880.913982,25.08,48.29,2.656,2.654,Seq: 51  
1773443881.336595,1773443881.901567,25.08,48.23,2.656,2.655,Seq: 52  
1773443882.336595,1773443883.373344,25.07,48.21,2.657,2.655,Seq: 53  
1773443883.336595,1773443883.889522,25.07,48.18,2.657,2.655,Seq: 54  
1773443884.336595,1773443886.838088,25.07,48.17,2.657,2.656,Seq: 55  
1773443885.336595,1773443886.840808,25.08,48.12,2.658,2.656,Seq: 56  
1773443886.336595,1773443887.3333201,25.06,48.11,2.657,2.656,Seq: 57  
1773443887.336595,1773443888.837957,25.05,48.05,2.658,2.656,Seq: 58  
1773443888.336595,1773443889.313105,25.03,48.09,2.658,2.657,Seq: 59  
1773443889.336595,1773443890.3032951,25.02,48.07,2.659,2.657,Seq: 60  
1773443890.336595,1773443891.788338,25.03,48.1,2.66,2.658,Seq: 61  
1773443891.336595,1773443892.283247,25.03,48.09,2.66,2.658,Seq: 62  
1773443892.336595,1773443893.27323,25.0,48.06,2.66,2.659,Seq: 63  
1773443893.336595,1773443894.263228,25.02,48.08,2.66,2.658,Seq: 64  
1773443894.336595,1773443895.748094,25.0,48.05,2.66,2.659,Seq: 65  
1773443895.336595,1773443896.260624,25.03,48.03,2.661,2.659,Seq: 66  
1773443896.336595,1773443897.233086,24.98,48.01,2.661,2.659,Seq: 67  
1773443897.336595,1773443898.234949,24.98,48.01,2.661,2.659,Seq: 68  
1773443898.336595,1773443899.708139,24.99,47.98,2.661,2.659,Seq: 69  
1773443899.336595,1773443900.2187572,25.0,47.99,2.662,2.66,Seq: 70  
1773443900.336595,1773443901.212738,24.98,47.96,2.662,2.66,Seq: 71  
1773443901.336595,1773443902.2001271,24.98,47.97,2.662,2.66,Seq: 72  
1773443902.336595,1773443903.1937242,24.97,47.97,2.662,2.66,Seq: 73  
1773443903.336595,1773443904.183529,24.97,47.97,2.662,2.66,Seq: 74  
1773443904.336595,1773443905.168034,24.98,47.93,2.662,2.66,Seq: 75  
1773443905.336595,1773443906.16419,24.98,47.94,2.662,2.66,Seq: 76  
1773443906.336595,1773443907.151276,24.98,47.93,2.662,2.66,Seq: 77  
1773443907.336595,1773443908.142336,24.97,47.9,2.663,2.661,Seq: 78  
1773443908.336595,1773443909.607841,24.99,47.93,2.663,2.661,Seq: 79  
1773443909.336595,1773443910.597991,24.99,47.9,2.663,2.661,Seq: 80  
1773443910.336595,1773443911.588002,25.0,47.89,2.664,2.662,Seq: 81  
1773443911.336595,1773443912.577925,24.98,47.88,2.663,2.661,Seq: 82  
1773443912.336595,1773443913.567903,24.99,47.81,2.663,2.661,Seq: 83  
1773443913.336595,1773443914.5579262,24.99,47.85,2.664,2.662,Seq: 84  
1773443914.336595,1773443915.548651,24.96,47.81,2.664,2.661,Seq: 85  
1773443915.336595,1773443916.5378141,24.99,47.81,2.663,2.661,Seq: 86  
1773443916.336595,1773443917.5496259,24.97,47.81,2.664,2.661,Seq: 87  
1773443917.336595,1773443918.541019,24.98,47.78,2.663,2.661,Seq: 88  
1773443918.336595,1773443919.531719,24.97,47.77,2.664,2.661,Seq: 89  
1773443919.336595,1773443920.5200229,24.99,47.75,2.663,2.661,Seq: 90  
1773443920.336595,1773443921.5091472,24.97,47.71,2.663,2.661,Seq: 91  
1773443921.336595,1773443922.500881,24.99,47.73,2.663,2.661,Seq: 92  
1773443922.336595,1773443923.490483,24.98,47.68,2.663,2.661,Seq: 93  
1773443923.336595,1773443924.479134,24.99,47.67,2.664,2.661,Seq: 94  
1773443924.336595,1773443925.470937,24.98,47.65,2.664,2.661,Seq: 95  
1773443925.336595,1773443926.459114,24.98,47.63,2.664,2.661,Seq: 96  
1773443926.336595,1773443927.449604,24.98,47.63,2.664,2.661,Seq: 97  
1773443927.336595,1773443928.440829,24.98,47.6,2.664,2.661,Seq: 98  
1773443928.336595,1773443929.428783,24.96,47.59,2.664,2.661,Seq: 99  
1773443929.336595,1773443930.4182038,24.96,47.56,2.664,2.661,Seq: 100  
1773443930.336595,1773443931.407753,24.96,47.54,2.664,2.661,Seq: 101  
1773443931.336595,1773443932.400648,24.95,47.53,2.664,2.662,Seq: 102  
1773443932.336595,1773443933.862516,24.97,47.52,2.664,2.662,Seq: 103  
1773443933.336595,1773443934.85247,24.96,47.48,2.664,2.662,Seq: 104  
1773443934.336595,1773443935.843145,24.99,47.44,2.664,2.662,Seq: 105  
1773443935.336595,1773443936.832449,24.98,47.47,2.664,2.662,Seq: 106  
1773443936.336595,1773443937.822454,24.97,47.45,2.664,2.661,Seq: 107  
1773443937.336595,1773443939.329577,24.98,47.45,2.664,2.661,Seq: 108  
1773443938.336595,1773443939.802081,24.98,47.44,2.664,2.662,Seq: 109  
1773443939.336595,1773443940.792365,24.99,47.44,2.664,2.662,Seq: 110  
1773443940.336595,1773443941.78232,24.97,47.41,2.664,2.661,Seq: 111  
1773443941.336595,1773443943.2835999,24.98,47.38,2.664,2.662,Seq: 112  
1773443942.336595,1773443943.762083,24.99,47.38,2.664,2.662,Seq: 113  
1773443943.336595,1773443944.753216,24.98,47.37,2.664,2.662,Seq: 114  
1773443944.336595,1773443945.766902,24.97,47.31,2.664,2.662,Seq: 115  
1773443945.336595,1773443947.227143,24.98,47.33,2.664,2.662,Seq: 116  
1773443946.336595,1773443947.722208,24.98,47.29,2.665,2.662,Seq: 117  
1773443947.336595,1773443948.730479,24.99,47.3,2.664,2.662,Seq: 118  
1773443948.336595,1773443949.724725,24.99,47.27,2.664,2.661,Seq: 119  
1773443949.336595,1773443950.716356,25.01,47.27,2.664,2.662,Seq: 120  
1773443950.336595,1773443951.706132,24.98,47.23,2.664,2.661,Seq: 121  
1773443951.336595,1773443952.696566,24.97,47.23,2.664,2.662,Seq: 122  
1773443952.336595,1773443953.680335,24.99,47.2,2.664,2.662,Seq: 123  
1773443953.336595,1773443954.676952,24.98,47.18,2.664,2.662,Seq: 124  
1773443954.336595,1773443955.66567,24.98,47.2,2.664,2.661,Seq: 125  
1773443955.336595,1773443956.6564488,25.0,47.18,2.664,2.661,Seq: 126  
1773443956.336595,1773443957.6468039,24.97,47.13,2.664,2.661,Seq: 127  
1773443957.336595,1773443959.106816,24.95,47.16,2.664,2.661,Seq: 128  
1773443958.336595,1773443960.097361,25.0,47.15,2.664,2.662,Seq: 129  
1773443959.336595,1773443961.087027,24.97,47.14,2.664,2.661,Seq: 130  
1773443960.336595,1773443962.076958,24.98,47.1,2.664,2.661,Seq: 131  
1773443961.336595,1773443963.066934,24.98,47.09,2.664,2.661,Seq: 132  
1773443962.336595,1773443964.056998,24.97,47.07,2.664,2.661,Seq: 133  
1773443963.336595,1773443965.046987,25.01,47.09,2.664,2.661,Seq: 134  
